time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
2719.145711328237,7389.0435,6.439891,-0.0035768773,214803,1671.5326473797857,200.00686438527214,6831.829,5.516075,3654.1562,2.3469496,7389.0435,6.439891,0,,,,,1671.5326473797857,0.0006120758,200.00686438527214,0.00068262144,0.018802116,-0.045731723
2719.1526555650526,7397.563,6.443304,-0.0035770817,214804,1671.5346559114328,200.009293883011,6840.3174,5.518999,3658.2046,2.3488941,7397.563,6.443304,0,,,,,1671.5346559114328,0.0006114937,200.009293883011,0.00068184716,0.021441134,-0.043098565
2719.159599801868,7389.3057,6.444758,-0.0035772861,214805,1671.5329807986932,200.0060089693806,6832.104,5.5202446,3661.0466,2.3508253,7389.3057,6.444758,0,,,,,1671.5329807986932,0.0006127434,200.0060089693806,0.0006831765,0.01915519,-0.045886
2719.1665440391503,7401.052,6.4465585,-0.00357749,214806,1671.5334326742768,200.0091530692948,6842.823,5.521786,3663.6511,2.35066,7401.052,6.4465585,0,,,,,1671.5334326742768,0.00061179884,200.0091530692948,0.0006821109,0.019621821,-0.043963082
2719.1734882764317,7391.7036,6.4440575,-0.003577694,214807,1671.5342692227161,200.00878232534188,6834.1567,5.519644,3663.1548,2.3499386,7391.7036,6.4440575,0,,,,,1671.5342692227161,0.0006120548,200.00878232534188,0.0006831016,0.019702736,-0.045200393
2719.1804325139465,7395.2837,6.4445434,-0.0035778978,214808,1671.532557573227,200.01018046437704,6838.259,5.5200605,3662.6218,2.3499727,7395.2837,6.4445434,0,,,,,1671.532557573227,0.00061201875,200.01018046437704,0.000682224,0.01912357,-0.04378398
2719.1873767516945,7405.554,6.443581,-0.0035781013,214809,1671.5333154920106,200.00899286029178,6846.791,5.519236,3651.257,2.3470712,7405.554,6.443581,0,,,,,1671.5333154920106,0.00061118254,200.00899286029178,0.00068152306,0.0201246,-0.043775216
2719.1943209894425,7381.6445,6.4380703,-0.0035783048,214810,1671.5327861184392,200.00682537362064,6826.9697,5.514516,3645.7751,2.346176,7381.6445,6.4380703,0,,,,,1671.5327861184392,0.00061210466,200.00682537362064,0.00068302726,0.018900992,-0.04506087
2719.201265227422,7398.978,6.4365597,-0.003578508,214811,1671.534011373261,200.0098772845283,6837.3115,5.5132217,3634.9775,2.345459,7398.978,6.4365597,0,,,,,1671.534011373261,0.00061101955,200.0098772845283,0.0006816761,0.020467276,-0.043073375
2719.208209465635,7386.3647,6.4307394,-0.003578711,214812,1671.5328850440817,200.00741650581355,6829.502,5.508237,3623.1853,2.339958,7386.3647,6.4307394,0,,,,,1671.5328850440817,0.0006110993,200.00741650581355,0.000682126,0.018160896,-0.046214953
2719.2151537040813,7389.3438,6.4257245,-0.0035789139,214813,1671.5337818448672,200.00821740262057,6832.9775,5.503941,3606.7617,2.3360517,7389.3438,6.4257245,0,,,,,1671.5337818448672,0.000610266,200.00821740262057,0.000680614,0.019656364,-0.043756794
2719.222097942527,7389.6934,6.418644,-0.0035791167,214814,1671.5350336442723,200.00822038538772,6832.7134,5.497876,3591.9053,2.3313055,7389.6934,6.418644,0,,,,,1671.5350336442723,0.00060974574,200.00822038538772,0.00068012474,0.019497374,-0.044466153
2719.229042181206,7400.0903,6.4117007,-0.0035793192,214815,1671.533861761478,200.0089519565518,6842.7783,5.491929,3568.8508,2.3269484,7400.0903,6.4117007,0,,,,,1671.533861761478,0.0006079781,200.0089519565518,0.00067825906,0.020123877,-0.043436356
2719.235986420118,7400.967,6.4046626,-0.0035795216,214816,1671.5339638626072,200.00939047466588,6842.675,5.4859004,3551.674,2.3211272,7400.967,6.4046626,0,,,,,1671.5339638626072,0.0006073326,200.00939047466588,0.00067729846,0.019692061,-0.043466423
2719.2429306590298,7381.816,6.3963776,-0.0035797239,214817,1671.532992416917,200.008992081213,6827.5557,5.4788036,3535.0898,2.317124,7381.816,6.3963776,0,,,,,1671.532992416917,0.00060809695,200.008992081213,0.00067780167,0.018473187,-0.0440549
